local_time;wind_electricity_kW;wind_speed_m_s;solar_electricity_kW;solar_electricity_W;consommation_kW
24/01/2019 12:00;84.912;11419;36.594;635;35
24/01/2019 13:00;86.021;11579;35.732;620;36
24/01/2019 14:00;84.521;11361;31.824;553;36
24/01/2019 15:00;83.216;11177;24.019;418;36
24/01/2019 16:00;80.599;10839;12.478;218;35
24/01/2019 17:00;80.395;10815;0.784;14;40
24/01/2019 18:00;80.305;10804;0;0;47
24/01/2019 19:00;79.2;10674;0;0;50
24/01/2019 20:00;79.214;10676;0;0;47
24/01/2019 21:00;79.267;10682;0;0;40
24/01/2019 22:00;78.699;10613;0;0;35
24/01/2019 23:00;77.252;10457;0;0;28
25/01/2019 00:00;76.11;10328;0;0;30
25/01/2019 01:00;75.052;10227;0;0;30
25/01/2019 02:00;74.34;10148;0;0;30
25/01/2019 03:00;71.735;9898;0;0;30
25/01/2019 04:00;67.53;9531;0;0;30
25/01/2019 05:00;63.767;9218;0;0;33
25/01/2019 06:00;59.133;8854;0;0;35
25/01/2019 07:00;57.375;8717;0;0;40
25/01/2019 08:00;56.845;8679;3.523;62;45
25/01/2019 09:00;58.036;8766;13.64;237;50
25/01/2019 10:00;62.827;9141;20.575;357;45
25/01/2019 11:00;66.82;9460;24.013;416;40
25/01/2019 12:00;69.697;9718;25.21;437;35
25/01/2019 13:00;72.55;9982;24.087;417;36
25/01/2019 14:00;73.508;10072;18.793;326;36
25/01/2019 15:00;73.223;10047;11.991;208;36
25/01/2019 16:00;74.358;10148;5.113;89;35
25/01/2019 17:00;75.167;10239;0.06;1;40
25/01/2019 18:00;76.297;10347;0;0;47
25/01/2019 19:00;76.145;10329;0;0;50
25/01/2019 20:00;73.881;10110;0;0;47
25/01/2019 21:00;72.426;9963;0;0;40
25/01/2019 22:00;71.884;9915;0;0;35
25/01/2019 23:00;69.472;9699;0;0;28
26/01/2019 00:00;64.884;9309;0;0;30
26/01/2019 01:00;60.124;8921;0;0;30
26/01/2019 02:00;56.396;8643;0;0;30
26/01/2019 03:00;53.31;8414;0;0;30
26/01/2019 04:00;48.834;8083;0;0;30
26/01/2019 05:00;46.368;7910;0;0;33
26/01/2019 06:00;43.21;7681;0;0;35
26/01/2019 07:00;39.508;7406;0;0;40
26/01/2019 08:00;36.69;7191;2.194;38;45
26/01/2019 09:00;31.109;6759;9.884;172;50
26/01/2019 10:00;26.665;6404;16.654;289;45
26/01/2019 11:00;26.554;6395;23.665;410;40
26/01/2019 12:00;23.497;6128;29.182;506;35
26/01/2019 13:00;18.801;5683;32.746;568;36
26/01/2019 14:00;13.614;5117;30.393;528;36
26/01/2019 15:00;9.059;4517;24.296;422;36
26/01/2019 16:00;5.561;3939;12.735;222;35
26/01/2019 17:00;6.859;4171;1.16;20;40
26/01/2019 18:00;9.939;4634;0;0;47
26/01/2019 19:00;10.625;4738;0;0;50
26/01/2019 20:00;10.144;4672;0;0;47
26/01/2019 21:00;10.427;4711;0;0;40
26/01/2019 22:00;11.354;4835;0;0;35
26/01/2019 23:00;12.331;4961;0;0;28
27/01/2019 00:00;11.235;4818;0;0;30
27/01/2019 01:00;10.863;4770;0;0;30
27/01/2019 02:00;10.006;4644;0;0;30
27/01/2019 03:00;8.732;4469;0;0;30
27/01/2019 04:00;8.747;4471;0;0;30
27/01/2019 05:00;10.466;4717;0;0;33
27/01/2019 06:00;13.984;5161;0;0;35
27/01/2019 07:00;15.444;5319;0;0;40
27/01/2019 08:00;16.993;5496;1.737;30;45
27/01/2019 09:00;23.108;6092;12.568;218;50
27/01/2019 10:00;32.005;6832;21.828;379;45
27/01/2019 11:00;45.535;7845;25.846;448;40
27/01/2019 12:00;51.853;8305;23.192;402;35
27/01/2019 13:00;73.356;10059;16.527;286;36
27/01/2019 14:00;82.037;11010;12.074;208;36
27/01/2019 15:00;83.58;11227;9.406;163;36
27/01/2019 16:00;82.35;11061;4.575;79;35
27/01/2019 17:00;82.625;11094;0.063;1;40
27/01/2019 18:00;86.578;11679;0;0;47
27/01/2019 19:00;89.557;12221;0;0;50
27/01/2019 20:00;91.72;12696;0;0;47
27/01/2019 21:00;91.508;12643;0;0;40
27/01/2019 22:00;89.384;12183;0;0;35
27/01/2019 23:00;85.566;11509;0;0;28
28/01/2019 00:00;80.798;10862;0;0;30
28/01/2019 01:00;73.082;10033;0;0;30
28/01/2019 02:00;65.145;9331;0;0;30
28/01/2019 03:00;56.541;8649;0;0;30
28/01/2019 04:00;48.244;8044;0;0;30
28/01/2019 05:00;38.617;7342;0;0;33
28/01/2019 06:00;34.631;7043;0;0;35
28/01/2019 07:00;48.724;8076;0;0;40
28/01/2019 08:00;62.942;9146;0.293;5;45
28/01/2019 09:00;67.413;9521;2.52;43;50
28/01/2019 10:00;70.714;9812;4.769;82;45
28/01/2019 11:00;69.773;9727;6.629;114;40
28/01/2019 12:00;68.698;9632;9.201;158;35
28/01/2019 13:00;71.999;9926;10.626;183;36
28/01/2019 14:00;71.285;9864;10.822;187;36
28/01/2019 15:00;67.549;9532;10.641;184;36
28/01/2019 16:00;66.104;9404;4.771;82;35
28/01/2019 17:00;66.059;9398;0.109;2;40
28/01/2019 18:00;67.074;9486;0;0;47
28/01/2019 19:00;66.102;9409;0;0;50
28/01/2019 20:00;63.343;9182;0;0;47
28/01/2019 21:00;61.786;9059;0;0;40
28/01/2019 22:00;61.533;9036;0;0;35
28/01/2019 23:00;59.054;8848;0;0;28
29/01/2019 00:00;57.134;8701;0;0;30
29/01/2019 01:00;54.434;8491;0;0;30
29/01/2019 02:00;48.421;8053;0;0;30
29/01/2019 03:00;39.777;7420;0;0;30
29/01/2019 04:00;30.139;6686;0;0;30
29/01/2019 05:00;22.302;6010;0;0;33
29/01/2019 06:00;15.889;5377;0;0;35
29/01/2019 07:00;10.785;4760;0;0;40
29/01/2019 08:00;8.568;4444;0.119;2;45
29/01/2019 09:00;6.129;4043;1.506;26;50
29/01/2019 10:00;7.028;4199;5.794;100;45
29/01/2019 11:00;7.869;4336;12.748;220;40
29/01/2019 12:00;6.11;4039;9.422;162;35
29/01/2019 13:00;6.106;4031;5.242;90;36
29/01/2019 14:00;9.01;4510;3.754;64;36
29/01/2019 15:00;12.767;5015;3.134;54;36
29/01/2019 16:00;14.176;5184;1.235;21;35
29/01/2019 17:00;16.441;5437;0;0;40
29/01/2019 18:00;29.084;6598;0;0;47
29/01/2019 19:00;47.663;8002;0;0;50
29/01/2019 20:00;60.59;8966;0;0;47
29/01/2019 21:00;71.49;9883;0;0;40
29/01/2019 22:00;72.001;9922;0;0;35
29/01/2019 23:00;73.3;10054;0;0;28
30/01/2019 00:00;74.746;10188;0;0;30
30/01/2019 01:00;75.309;10253;0;0;30
30/01/2019 02:00;74.678;10185;0;0;30
30/01/2019 03:00;72.957;10021;0;0;30
30/01/2019 04:00;71.999;9920;0;0;30
30/01/2019 05:00;68.623;9625;0;0;33
30/01/2019 06:00;61.561;9041;0;0;35
30/01/2019 07:00;53.757;8446;0;0;40
30/01/2019 08:00;48.422;8058;1.54;27;45
30/01/2019 09:00;43.053;7660;7.884;136;50
30/01/2019 10:00;42.231;7607;15.171;263;45
30/01/2019 11:00;44.138;7740;24.492;425;40
30/01/2019 12:00;40.972;7509;24.531;425;35
30/01/2019 13:00;31.873;6825;19.889;344;36
30/01/2019 14:00;23.295;6109;16.08;278;36
30/01/2019 15:00;18.519;5654;13.953;242;36
30/01/2019 16:00;14.586;5231;6.759;117;35
30/01/2019 17:00;12.723;5009;0.361;6;40
30/01/2019 18:00;10.125;4665;0;0;47
30/01/2019 19:00;7.834;4330;0;0;50
30/01/2019 20:00;7.262;4238;0;0;47
30/01/2019 21:00;8.408;4415;0;0;40
30/01/2019 22:00;9.7;4610;0;0;35
30/01/2019 23:00;12.852;5023;0;0;28
31/01/2019 00:00;15.747;5362;0;0;30
31/01/2019 01:00;16.248;5416;0;0;30
31/01/2019 02:00;15.076;5279;0;0;30
31/01/2019 03:00;13.035;5038;0;0;30
31/01/2019 04:00;10.506;4722;0;0;30
31/01/2019 05:00;7.897;4340;0;0;33
31/01/2019 06:00;7.357;4254;0;0;35
31/01/2019 07:00;7.094;4210;0;0;40
31/01/2019 08:00;6.363;4085;5.286;93;45
31/01/2019 09:00;5.051;3841;17.171;299;50
31/01/2019 10:00;3.423;3478;25.823;449;45
31/01/2019 11:00;3.081;3402;20.026;347;40
31/01/2019 12:00;4.479;3715;20.452;354;35
31/01/2019 13:00;4.505;3724;16.83;291;36
31/01/2019 14:00;4.433;3705;14.683;254;36
31/01/2019 15:00;4.083;3630;14.204;246;36
31/01/2019 16:00;3.088;3404;6.347;110;35
31/01/2019 17:00;4.503;3721;0.205;4;40
31/01/2019 18:00;7.666;4304;0;0;47
31/01/2019 19:00;11.696;4871;0;0;50
31/01/2019 20:00;15.284;5301;0;0;47
31/01/2019 21:00;19.21;5724;0;0;40
31/01/2019 22:00;22.115;6001;0;0;35
31/01/2019 23:00;22.24;6007;0;0;28
01/02/2019 00:00;20.325;5833;0;0;30
01/02/2019 01:00;17.423;5532;0;0;30
01/02/2019 02:00;15.293;5302;0;0;30
01/02/2019 03:00;12.607;4995;0;0;30
01/02/2019 04:00;10.947;4776;0;0;30
01/02/2019 05:00;10.549;4728;0;0;33
01/02/2019 06:00;10.749;4755;0;0;35
01/02/2019 07:00;13.137;5051;0;0;40
01/02/2019 08:00;14.861;5262;0.729;13;45
01/02/2019 09:00;13.906;5152;1.605;28;50
01/02/2019 10:00;13.663;5123;4.774;82;45
01/02/2019 11:00;20.86;5884;13.64;236;40
01/02/2019 12:00;26.587;6398;28.946;502;35
01/02/2019 13:00;27.75;6486;35.471;615;36
01/02/2019 14:00;22.013;5993;32.264;560;36
01/02/2019 15:00;14.17;5183;25.408;442;36
01/02/2019 16:00;7.365;4255;14.429;251;35
01/02/2019 17:00;5.574;3941;2.076;36;40
01/02/2019 18:00;10.126;4668;0;0;47
01/02/2019 19:00;14.197;5186;0;0;50
01/02/2019 20:00;16.095;5400;0;0;47
01/02/2019 21:00;16.845;5481;0;0;40
01/02/2019 22:00;16.329;5425;0;0;35
01/02/2019 23:00;16.702;5456;0;0;28
02/02/2019 00:00;13.03;5038;0;0;30
02/02/2019 01:00;13.824;5142;0;0;30
02/02/2019 02:00;17.137;5512;0;0;30
02/02/2019 03:00;21.378;5933;0;0;30
02/02/2019 04:00;23.344;6114;0;0;30
02/02/2019 05:00;25.663;6319;0;0;33
02/02/2019 06:00;27.2;6442;0;0;35
02/02/2019 07:00;36.051;7142;0;0;40
02/02/2019 08:00;40.492;7481;0.789;14;45
02/02/2019 09:00;47.153;7968;3.624;62;50
02/02/2019 10:00;55.242;8554;6.387;110;45
02/02/2019 11:00;67.433;9523;7.995;138;40
02/02/2019 12:00;72.094;9934;8.069;139;35
02/02/2019 13:00;75.29;10251;7.272;125;36
02/02/2019 14:00;76.991;10419;7.397;127;36
02/02/2019 15:00;80.147;10786;5.037;87;36
02/02/2019 16:00;84.529;11363;1.92;33;35
02/02/2019 17:00;87.624;11858;0;0;40
02/02/2019 18:00;90.9;12503;0;0;47
02/02/2019 19:00;92.07;12782;0;0;50
02/02/2019 20:00;91.573;12654;0;0;47
02/02/2019 21:00;89.458;12196;0;0;40
02/02/2019 22:00;87.511;11838;0;0;35
02/02/2019 23:00;87.122;11762;0;0;28
03/02/2019 00:00;86.858;11727;0;0;30
03/02/2019 01:00;87.301;11802;0;0;30
03/02/2019 02:00;87.588;11852;0;0;30
03/02/2019 03:00;87.405;11820;0;0;30
03/02/2019 04:00;87.417;11822;0;0;30
03/02/2019 05:00;88.902;12092;0;0;33
03/02/2019 06:00;89.788;12267;0;0;35
03/02/2019 07:00;89.558;12216;0;0;40
03/02/2019 08:00;89.964;12304;2.781;48;45
03/02/2019 09:00;91.461;12634;9.857;171;50
03/02/2019 10:00;92.975;13020;22.725;394;45
03/02/2019 11:00;93.431;13145;29.359;509;40
03/02/2019 12:00;93.224;13089;34.088;591;35
03/02/2019 13:00;92.712;12939;33.589;583;36
03/02/2019 14:00;91.992;12756;29.305;508;36
03/02/2019 15:00;90.47;12410;21.568;374;36
03/02/2019 16:00;88.419;11993;11.917;207;35
03/02/2019 17:00;86.192;11617;0.975;17;40
03/02/2019 18:00;84.66;11382;0;0;47
03/02/2019 19:00;82.575;11080;0;0;50
03/02/2019 20:00;80.771;10850;0;0;47
03/02/2019 21:00;78.844;10633;0;0;40
03/02/2019 22:00;78.464;10586;0;0;35
03/02/2019 23:00;77.65;10499;0;0;28
04/02/2019 00:00;75.793;10303;0;0;30
04/02/2019 01:00;73.673;10088;0;0;30
04/02/2019 02:00;70.661;9807;0;0;30
04/02/2019 03:00;66.879;9475;0;0;30
04/02/2019 04:00;61.834;9064;0;0;30
04/02/2019 05:00;58.036;8761;0;0;33
04/02/2019 06:00;54.037;8471;0;0;35
04/02/2019 07:00;47.595;7998;0;0;40
04/02/2019 08:00;41.275;7537;12.655;222;45
04/02/2019 09:00;31.441;6795;23.255;405;50
04/02/2019 10:00;27.201;6444;29.489;512;45
04/02/2019 11:00;25.522;6307;35.913;623;40
04/02/2019 12:00;22.683;6047;38.774;673;35
04/02/2019 13:00;19.174;5720;38.675;671;36
04/02/2019 14:00;16.156;5406;34.592;600;36
04/02/2019 15:00;11.139;4798;26.352;458;36
04/02/2019 16:00;7.633;4289;12.528;218;35
04/02/2019 17:00;8.838;4485;1.124;20;40
04/02/2019 18:00;11.126;4796;0;0;47
04/02/2019 19:00;12.517;4984;0;0;50
04/02/2019 20:00;13.064;5042;0;0;47
04/02/2019 21:00;12.634;4998;0;0;40
04/02/2019 22:00;12.481;4979;0;0;35
04/02/2019 23:00;11.729;4875;0;0;28
05/02/2019 00:00;11.297;4828;0;0;30
05/02/2019 01:00;11.841;4899;0;0;30
05/02/2019 02:00;14.14;5179;0;0;30
05/02/2019 03:00;22.316;6020;0;0;30
05/02/2019 04:00;26.168;6361;0;0;30
05/02/2019 05:00;22.885;6071;0;0;33
05/02/2019 06:00;24.804;6235;0;0;35
05/02/2019 07:00;26.463;6387;0;0;40
05/02/2019 08:00;25.617;6315;0.943;16;45
05/02/2019 09:00;25.32;6289;5.09;88;50
05/02/2019 10:00;26.962;6422;9.926;171;45
05/02/2019 11:00;28.995;6594;14.541;251;40
05/02/2019 12:00;31.26;6781;15.982;276;35
05/02/2019 13:00;30.822;6736;13.97;241;36
05/02/2019 14:00;29.628;6650;11.287;195;36
05/02/2019 15:00;30.333;6703;8.632;149;36
05/02/2019 16:00;26.687;6406;4.518;78;35
05/02/2019 17:00;25.347;6291;0.315;5;40
05/02/2019 18:00;24.071;6170;0;0;47
05/02/2019 19:00;21.848;5968;0;0;50
05/02/2019 20:00;22.489;6029;0;0;47
05/02/2019 21:00;22.52;6030;0;0;40
05/02/2019 22:00;24.788;6233;0;0;35
05/02/2019 23:00;24.859;6240;0;0;28
06/02/2019 00:00;23.898;6162;0;0;30
06/02/2019 01:00;23.522;6130;0;0;30
06/02/2019 02:00;22.743;6057;0;0;30
06/02/2019 03:00;21.98;5984;0;0;30
06/02/2019 04:00;21.543;5945;0;0;30
06/02/2019 05:00;21.404;5936;0;0;33
06/02/2019 06:00;20.949;5893;0;0;35
06/02/2019 07:00;19.871;5780;0;0;40
06/02/2019 08:00;18.359;5638;2.244;39;45
06/02/2019 09:00;15.648;5351;8.658;150;50
06/02/2019 10:00;15.483;5332;16.032;278;45
06/02/2019 11:00;15.21;5293;23.509;407;40
06/02/2019 12:00;12.501;4982;26.489;459;35
06/02/2019 13:00;9.602;4596;30.182;523;36
06/02/2019 14:00;6.957;4187;29.854;518;36
06/02/2019 15:00;4.54;3737;25.502;443;36
06/02/2019 16:00;2.679;3295;15.511;270;35
06/02/2019 17:00;1.725;2999;2.925;51;40
06/02/2019 18:00;2.179;3149;0;0;47
06/02/2019 19:00;4.135;3650;0;0;50
06/02/2019 20:00;6.107;4033;0;0;47
06/02/2019 21:00;6.817;4163;0;0;40
06/02/2019 22:00;6.939;4184;0;0;35
06/02/2019 23:00;6.387;4089;0;0;28
07/02/2019 00:00;5.779;3975;0;0;30
07/02/2019 01:00;5.24;3869;0;0;30
07/02/2019 02:00;6.795;4156;0;0;30
07/02/2019 03:00;8.837;4484;0;0;30
07/02/2019 04:00;11.201;4806;0;0;30
07/02/2019 05:00;14.068;5171;0;0;33
07/02/2019 06:00;16.498;5442;0;0;35
07/02/2019 07:00;16.897;5486;0;0;40
07/02/2019 08:00;16.249;5417;2.011;35;45
07/02/2019 09:00;13.414;5093;11.527;200;50
07/02/2019 10:00;16.574;5446;22.257;386;45
07/02/2019 11:00;15.837;5372;30.29;525;40
07/02/2019 12:00;16.088;5399;33.611;583;35
07/02/2019 13:00;17.78;5569;30.687;532;36
07/02/2019 14:00;17.614;5552;23.729;411;36
07/02/2019 15:00;18.73;5676;18.674;324;36
07/02/2019 16:00;15.759;5363;11.689;203;35
07/02/2019 17:00;13.301;5078;2.42;42;40
07/02/2019 18:00;15.457;5323;0;0;47
07/02/2019 19:00;15.796;5367;0;0;50
07/02/2019 20:00;18.727;5675;0;0;47
07/02/2019 21:00;16.343;5427;0;0;40
07/02/2019 22:00;15.216;5293;0;0;35
07/02/2019 23:00;15.114;5282;0;0;28
08/02/2019 00:00;14.102;5175;0;0;30
08/02/2019 01:00;12.28;4954;0;0;30
08/02/2019 02:00;11.772;4886;0;0;30
08/02/2019 03:00;11.444;4847;0;0;30
08/02/2019 04:00;9.896;4628;0;0;30
08/02/2019 05:00;7.727;4313;0;0;33
08/02/2019 06:00;5.738;3963;0;0;35
08/02/2019 07:00;4.129;3640;0;0;40
08/02/2019 08:00;3.099;3406;3.414;59;45
08/02/2019 09:00;2.507;3238;8.708;151;50
08/02/2019 10:00;2.781;3323;12.152;210;45
08/02/2019 11:00;3.518;3505;17.874;309;40
08/02/2019 12:00;4.296;3685;23.873;413;35
08/02/2019 13:00;4.245;3674;26.226;454;36
08/02/2019 14:00;2.993;3372;21.536;373;36
08/02/2019 15:00;2.007;3095;15.243;264;36
08/02/2019 16:00;1.83;3036;9.072;157;35
08/02/2019 17:00;2.502;3237;1.62;28;40
08/02/2019 18:00;4.449;3709;0;0;47
08/02/2019 19:00;7.204;4228;0;0;50
08/02/2019 20:00;7.97;4352;0;0;47
08/02/2019 21:00;6.87;4172;0;0;40
08/02/2019 22:00;6.309;4075;0;0;35
08/02/2019 23:00;6.636;4123;0;0;28
09/02/2019 00:00;5.31;3882;0;0;30
09/02/2019 01:00;3.487;3493;0;0;30
09/02/2019 02:00;2.31;3189;0;0;30
09/02/2019 03:00;1.688;2977;0;0;30
09/02/2019 04:00;1.406;2879;0;0;30
09/02/2019 05:00;1.766;3014;0;0;33
09/02/2019 06:00;2.39;3204;0;0;35
09/02/2019 07:00;2.515;3242;0;0;40
09/02/2019 08:00;2.17;3146;5.629;98;45
09/02/2019 09:00;1.301;2836;16.043;279;50
09/02/2019 10:00;0.366;2272;26.165;454;45
09/02/2019 11:00;0.633;2482;33.864;587;40
09/02/2019 12:00;1.437;2892;36.629;635;35
09/02/2019 13:00;2.706;3302;33.138;575;36
09/02/2019 14:00;5.4;3899;27.684;480;36
09/02/2019 15:00;8.213;4380;22.073;383;36
09/02/2019 16:00;11.12;4795;12.63;219;35
09/02/2019 17:00;16.29;5421;2.637;46;40
09/02/2019 18:00;20.17;5818;0;0;47
09/02/2019 19:00;22.693;6048;0;0;50
09/02/2019 20:00;23.698;6146;0;0;47
09/02/2019 21:00;21.395;5935;0;0;40
09/02/2019 22:00;20.796;5878;0;0;35
09/02/2019 23:00;19.923;5785;0;0;28
10/02/2019 00:00;20.305;5831;0;0;30
10/02/2019 01:00;21.412;5937;0;0;30
10/02/2019 02:00;20.744;5873;0;0;30
10/02/2019 03:00;20.079;5800;0;0;30
10/02/2019 04:00;17.167;5515;0;0;30
10/02/2019 05:00;15.727;5359;0;0;33
10/02/2019 06:00;17.137;5512;0;0;35
10/02/2019 07:00;17.087;5506;0;0;40
10/02/2019 08:00;15.039;5277;9.223;161;45
10/02/2019 09:00;8.68;4461;19.076;332;50
10/02/2019 10:00;5.989;4018;20.82;361;45
10/02/2019 11:00;10.514;4723;27.986;485;40
10/02/2019 12:00;16.314;5424;34.93;606;35
10/02/2019 13:00;25.904;6332;35.083;608;36
10/02/2019 14:00;37.952;7294;25.878;448;36
10/02/2019 15:00;49.109;8102;16.068;278;36
10/02/2019 16:00;48.741;8077;9.261;160;35
10/02/2019 17:00;40.885;7506;2.242;39;40
10/02/2019 18:00;42.229;7604;0;0;47
10/02/2019 19:00;42.232;7609;0;0;50
10/02/2019 20:00;41.958;7589;0;0;47
10/02/2019 21:00;39.51;7410;0;0;40
10/02/2019 22:00;38.777;7348;0;0;35
10/02/2019 23:00;36.586;7186;0;0;28
11/02/2019 00:00;40.051;7448;0;0;30
11/02/2019 01:00;45.191;7823;0;0;30
11/02/2019 02:00;49.429;8133;0;0;30
11/02/2019 03:00;52.262;8339;0;0;30
11/02/2019 04:00;52.527;8350;0;0;30
11/02/2019 05:00;51.382;8273;0;0;33
11/02/2019 06:00;51.349;8272;0;0;35
11/02/2019 07:00;51.579;8283;0;0;40
11/02/2019 08:00;47.201;7971;4.405;77;45
11/02/2019 09:00;47.87;8012;13.46;233;50
11/02/2019 10:00;51.853;8308;25.908;449;45
11/02/2019 11:00;55.992;8616;32.98;572;40
11/02/2019 12:00;57.935;8756;33.982;589;35
11/02/2019 13:00;58.036;8766;32.982;572;36
11/02/2019 14:00;57.919;8756;30.003;520;36
11/02/2019 15:00;57.376;8715;23.617;410;36
11/02/2019 16:00;53.114;8396;13.154;228;35
11/02/2019 17:00;42.502;7621;2.808;49;40
11/02/2019 18:00;41.449;7553;0;0;47
11/02/2019 19:00;41.273;7534;0;0;50
11/02/2019 20:00;40.731;7499;0;0;47
11/02/2019 21:00;39.778;7424;0;0;40
11/02/2019 22:00;36.692;7196;0;0;35
11/02/2019 23:00;33.675;6966;0;0;28
12/02/2019 00:00;31.438;6795;0;0;30
12/02/2019 01:00;30.309;6702;0;0;30
12/02/2019 02:00;29.508;6640;0;0;30
12/02/2019 03:00;28.144;6528;0;0;30
12/02/2019 04:00;26.408;6383;0;0;30
12/02/2019 05:00;23.767;6152;0;0;33
12/02/2019 06:00;21.726;5957;0;0;35
12/02/2019 07:00;21.278;5924;0;0;40
12/02/2019 08:00;20.28;5829;6.361;111;45
12/02/2019 09:00;16.743;5465;20.398;355;50
12/02/2019 10:00;19.234;5726;30.555;530;45
12/02/2019 11:00;15.777;5365;35.367;613;40
12/02/2019 12:00;12.273;4953;37.315;647;35
12/02/2019 13:00;9.551;4589;38.821;673;36
12/02/2019 14:00;7.687;4307;35.845;622;36
12/02/2019 15:00;6.72;4138;29.11;505;36
12/02/2019 16:00;6.017;4022;18.792;327;35
12/02/2019 17:00;5.941;4009;5.321;93;40
12/02/2019 18:00;6.907;4179;0;0;47
12/02/2019 19:00;8.091;4366;0;0;50
12/02/2019 20:00;8.886;4492;0;0;47
12/02/2019 21:00;9.285;4550;0;0;40
12/02/2019 22:00;9.251;4536;0;0;35
12/02/2019 23:00;9.033;4513;0;0;28
13/02/2019 00:00;8.858;4487;0;0;30
13/02/2019 01:00;8.01;4358;0;0;30
13/02/2019 02:00;6.795;4157;0;0;30
13/02/2019 03:00;5.596;3943;0;0;30
13/02/2019 04:00;4.741;3778;0;0;30
13/02/2019 05:00;3.987;3614;0;0;33
13/02/2019 06:00;2.726;3308;0;0;35
13/02/2019 07:00;1.348;2855;0;0;40
13/02/2019 08:00;0.91;2653;14.064;246;45
13/02/2019 09:00;1.316;2842;25.383;441;50
13/02/2019 10:00;2.225;3163;33.355;579;45
13/02/2019 11:00;3.894;3597;38.133;661;40
13/02/2019 12:00;5.477;3923;40.1;695;35
13/02/2019 13:00;6.451;4100;39.214;680;36
13/02/2019 14:00;7.498;4273;35.5;616;36
13/02/2019 15:00;8.645;4456;28.695;498;36
13/02/2019 16:00;9.634;4601;18.336;319;35
13/02/2019 17:00;11.235;4818;5.109;89;40
13/02/2019 18:00;12.498;4982;0;0;47
13/02/2019 19:00;12.493;4981;0;0;50
13/02/2019 20:00;11.862;4901;0;0;47
13/02/2019 21:00;11.772;4886;0;0;40
13/02/2019 22:00;12.553;4988;0;0;35
13/02/2019 23:00;14.342;5197;0;0;28
14/02/2019 00:00;15.705;5357;0;0;30
14/02/2019 01:00;16.741;5462;0;0;30
14/02/2019 02:00;17.885;5582;0;0;30
14/02/2019 03:00;19.073;5701;0;0;30
14/02/2019 04:00;19.797;5776;0;0;30
14/02/2019 05:00;20.084;5803;0;0;33
14/02/2019 06:00;21.194;5916;0;0;35
14/02/2019 07:00;22.796;6065;0;0;40
14/02/2019 08:00;22.404;6025;12.63;221;45
14/02/2019 09:00;16.741;5462;24.771;431;50
14/02/2019 10:00;16.683;5454;32.916;571;45
14/02/2019 11:00;22.528;6040;37.773;655;40
14/02/2019 12:00;24.021;6168;39.734;689;35
14/02/2019 13:00;22.185;6004;38.918;675;36
14/02/2019 14:00;20.054;5797;35.387;614;36
14/02/2019 15:00;18.511;5654;28.823;500;36
14/02/2019 16:00;14.855;5262;18.735;326;35
14/02/2019 17:00;15.777;5365;5.216;91;40
14/02/2019 18:00;18.768;5679;0;0;47
14/02/2019 19:00;19.901;5782;0;0;50
14/02/2019 20:00;19.168;5712;0;0;47
14/02/2019 21:00;16.416;5435;0;0;40
14/02/2019 22:00;13.855;5146;0;0;35
14/02/2019 23:00;12.772;5015;0;0;28
15/02/2019 00:00;13.701;5128;0;0;30
15/02/2019 01:00;15.52;5336;0;0;30
15/02/2019 02:00;16.372;5430;0;0;30
15/02/2019 03:00;16.318;5424;0;0;30
15/02/2019 04:00;16.081;5398;0;0;30
15/02/2019 05:00;16.051;5395;0;0;33
15/02/2019 06:00;16.648;5450;0;0;35
15/02/2019 07:00;17.604;5551;0;0;40
15/02/2019 08:00;18.311;5633;10.238;179;45
15/02/2019 09:00;15.473;5331;20.884;363;50
15/02/2019 10:00;11.913;4908;30.126;523;45
15/02/2019 11:00;13.137;5051;37.517;651;40
15/02/2019 12:00;12.107;4932;39.373;682;35
15/02/2019 13:00;10.714;4750;38.538;668;36
15/02/2019 14:00;10.651;4742;34.97;606;36
15/02/2019 15:00;11.018;4782;28.442;494;36
15/02/2019 16:00;9.855;4623;18.443;321;35
15/02/2019 17:00;10.139;4672;5.198;91;40
15/02/2019 18:00;11.114;4795;0;0;47
15/02/2019 19:00;11.003;4780;0;0;50
15/02/2019 20:00;9.588;4594;0;0;47
15/02/2019 21:00;7.334;4250;0;0;40
15/02/2019 22:00;5.73;3961;0;0;35
15/02/2019 23:00;5.084;3847;0;0;28
16/02/2019 00:00;5.911;4004;0;0;30
16/02/2019 01:00;7.224;4232;0;0;30
16/02/2019 02:00;8.322;4397;0;0;30
16/02/2019 03:00;8.784;4476;0;0;30
16/02/2019 04:00;8.558;4442;0;0;30
16/02/2019 05:00;8.359;4403;0;0;33
16/02/2019 06:00;8.468;4429;0;0;35
16/02/2019 07:00;9.33;4557;0;0;40
16/02/2019 08:00;11.107;4794;12.321;215;45
16/02/2019 09:00;11.501;4855;24.042;418;50
16/02/2019 10:00;11.699;4871;33.613;583;45
16/02/2019 11:00;17.114;5509;38.401;666;40
16/02/2019 12:00;18.528;5655;40.269;698;35
16/02/2019 13:00;18.189;5621;39.376;682;36
16/02/2019 14:00;17.415;5531;35.837;621;36
16/02/2019 15:00;16.493;5441;29.358;509;36
16/02/2019 16:00;14.709;5245;19.454;338;35
16/02/2019 17:00;16.756;5471;5.981;104;40
16/02/2019 18:00;21.961;5978;0;0;47
16/02/2019 19:00;24.301;6197;0;0;50
16/02/2019 20:00;25.405;6296;0;0;47
