"local_time";"wind_electricity_kW";"wind_speed_m_s";"solar_electricity_kW";"solar_electricity_W";"consommation_kW";"solar_1136_panneaux_kWh";"bilan_horaire_kWh";"energie_stockee_batteries_kWh";"etat_batterie_pct";"energie_non_servie_kWh";"energie_ecretee_kWh"
"07/08/2019 04:00";"1.115";"2754";"0";"0";"30";"0";"-28.885";"1952.945421";"77.65";"0";"0"
"07/08/2019 05:00";"0.91";"2653";"0";"0";"33";"0";"-32.09";"1920.855421";"76.37";"0";"0"
"07/08/2019 06:00";"0.794";"2583";"0";"0";"35";"0";"-34.206";"1886.649421";"75.01";"0";"0"
"07/08/2019 07:00";"0.765";"2564";"0.414";"7";"40";"1.621738";"-37.613262";"1849.036159";"73.51";"0";"0"
"07/08/2019 08:00";"0.638";"2492";"3.384";"58";"45";"13.255945";"-31.106055";"1817.930103";"72.28";"0";"0"
"07/08/2019 09:00";"0.967";"2682";"9.95";"171";"50";"38.976552";"-10.056448";"1807.873655";"71.88";"0";"0"
"07/08/2019 10:00";"2.208";"3158";"19.731";"339";"45";"77.29109";"34.49909";"1842.372745";"73.25";"0";"0"
"07/08/2019 11:00";"2.499";"3236";"28.689";"493";"40";"112.381738";"74.880738";"1917.253483";"76.23";"0";"0"
"07/08/2019 12:00";"2.703";"3302";"33.14";"570";"35";"129.817379";"97.520379";"2014.773862";"80.1";"0";"0"
"07/08/2019 13:00";"2.777";"3322";"33.446";"576";"36";"131.016055";"97.793055";"2112.566917";"83.99";"0";"0"
"07/08/2019 14:00";"4.31";"3688";"32.414";"558";"36";"126.973462";"95.283462";"2207.850379";"87.78";"0";"0"
"07/08/2019 15:00";"4.637";"3757";"24.494";"421";"36";"95.94891";"64.58591";"2263.68";"90";"0";"8.75629"
"07/08/2019 16:00";"4.132";"3647";"18.755";"322";"35";"73.467862";"42.599862";"2263.68";"90";"0";"42.599862"
"07/08/2019 17:00";"3.352";"3461";"13.764";"236";"40";"53.91691";"17.26891";"2263.68";"90";"0";"17.26891"
"07/08/2019 18:00";"2.74";"3312";"7.663";"131";"47";"30.017821";"-14.242179";"2249.437821";"89.43";"0";"0"
"07/08/2019 19:00";"2.468";"3227";"2.576";"44";"50";"10.090814";"-37.441186";"2211.996634";"87.95";"0";"0"
"07/08/2019 20:00";"1.868";"3049";"0";"0";"47";"0";"-45.132";"2166.864634";"86.15";"0";"0"
"07/08/2019 21:00";"1.285";"2829";"0";"0";"40";"0";"-38.715";"2128.149634";"84.61";"0";"0"
"07/08/2019 22:00";"1.043";"2712";"0";"0";"35";"0";"-33.957";"2094.192634";"83.26";"0";"0"
"07/08/2019 23:00";"1.658";"2967";"0";"0";"28";"0";"-26.342";"2067.850634";"82.21";"0";"0"
"08/08/2019 00:00";"2.343";"3195";"0";"0";"30";"0";"-27.657";"2040.193634";"81.11";"0";"0"
"08/08/2019 01:00";"2.22";"3162";"0";"0";"30";"0";"-27.78";"2012.413634";"80.01";"0";"0"
"08/08/2019 02:00";"1.598";"2947";"0";"0";"30";"0";"-28.402";"1984.011634";"78.88";"0";"0"
"08/08/2019 03:00";"1.427";"2888";"0";"0";"30";"0";"-28.573";"1955.438634";"77.74";"0";"0"
"08/08/2019 04:00";"1.503";"2917";"0";"0";"30";"0";"-28.497";"1926.941634";"76.61";"0";"0"
"08/08/2019 05:00";"1.991";"3090";"0";"0";"33";"0";"-31.009";"1895.932634";"75.38";"0";"0"
"08/08/2019 06:00";"3.008";"3383";"0";"0";"35";"0";"-31.992";"1863.940634";"74.11";"0";"0"
"08/08/2019 07:00";"3.855";"3588";"1.26";"22";"40";"4.935724";"-31.209276";"1832.731359";"72.87";"0";"0"
"08/08/2019 08:00";"3.618";"3533";"7.367";"125";"45";"28.858317";"-12.523683";"1820.207676";"72.37";"0";"0"
"08/08/2019 09:00";"3.599";"3529";"15.868";"272";"50";"62.158786";"15.757786";"1835.965462";"72.99";"0";"0"
"08/08/2019 10:00";"3.024";"3387";"24.064";"413";"45";"94.264497";"52.288497";"1888.253959";"75.07";"0";"0"
"08/08/2019 11:00";"3.431";"3480";"30.756";"529";"40";"120.478676";"83.909676";"1972.163634";"78.41";"0";"0"
"08/08/2019 12:00";"4.228";"3671";"34.381";"592";"35";"134.678676";"103.906676";"2076.07031";"82.54";"0";"0"
"08/08/2019 13:00";"5.314";"3883";"35.247";"607";"36";"138.071007";"107.385007";"2183.455317";"86.81";"0";"0"
"08/08/2019 14:00";"6.407";"4093";"32.983";"568";"36";"129.202372";"99.609372";"2263.68";"90";"0";"19.38469"
"08/08/2019 15:00";"7.228";"4232";"30.572";"526";"36";"119.757903";"90.985903";"2263.68";"90";"0";"90.985903"
"08/08/2019 16:00";"7.602";"4284";"26.044";"448";"35";"102.020634";"74.622634";"2263.68";"90";"0";"74.622634"
"08/08/2019 17:00";"7.69";"4307";"20.206";"347";"40";"79.151779";"46.841779";"2263.68";"90";"0";"46.841779"
"08/08/2019 18:00";"7.896";"4340";"12.425";"213";"47";"48.671724";"9.567724";"2263.68";"90";"0";"9.567724"
"08/08/2019 19:00";"8.185";"4376";"4.836";"82";"50";"18.943779";"-22.871221";"2240.808779";"89.09";"0";"0"
"08/08/2019 20:00";"7.037";"4201";"0.27";"5";"47";"1.057655";"-38.905345";"2201.903434";"87.54";"0";"0"
"08/08/2019 21:00";"5.535";"3934";"0";"0";"40";"0";"-34.465";"2167.438434";"86.17";"0";"0"
"08/08/2019 22:00";"5.371";"3894";"0";"0";"35";"0";"-29.629";"2137.809434";"85";"0";"0"
"08/08/2019 23:00";"7.747";"4316";"0";"0";"28";"0";"-20.253";"2117.556434";"84.19";"0";"0"
"09/08/2019 00:00";"9.264";"4538";"0";"0";"30";"0";"-20.736";"2096.820434";"83.37";"0";"0"
"09/08/2019 01:00";"11.014";"4781";"0";"0";"30";"0";"-18.986";"2077.834434";"82.61";"0";"0"
"09/08/2019 02:00";"12.931";"5028";"0";"0";"30";"0";"-17.069";"2060.765434";"81.93";"0";"0"
"09/08/2019 03:00";"14.401";"5206";"0";"0";"30";"0";"-15.599";"2045.166434";"81.31";"0";"0"
"09/08/2019 04:00";"14.778";"5253";"0";"0";"30";"0";"-15.222";"2029.944434";"80.71";"0";"0"
"09/08/2019 05:00";"14.742";"5249";"0";"0";"33";"0";"-18.258";"2011.686434";"79.98";"0";"0"
"09/08/2019 06:00";"14.746";"5249";"0";"0";"35";"0";"-20.254";"1991.432434";"79.18";"0";"0"
"09/08/2019 07:00";"13.4";"5092";"1.094";"19";"40";"4.285462";"-22.314538";"1969.117897";"78.29";"0";"0"
"09/08/2019 08:00";"9.281";"4546";"7.281";"124";"45";"28.521434";"-7.197566";"1961.920331";"78";"0";"0"
"09/08/2019 09:00";"12.036";"4923";"16.774";"287";"50";"65.707807";"27.743807";"1989.664138";"79.11";"0";"0"
"09/08/2019 10:00";"13.151";"5053";"24.871";"427";"45";"97.42571";"65.57671";"2055.240848";"81.71";"0";"0"
"09/08/2019 11:00";"13.296";"5071";"30.839";"531";"40";"120.803807";"94.099807";"2149.340655";"85.45";"0";"0"
"09/08/2019 12:00";"12.8";"5019";"34.667";"597";"35";"135.799007";"113.599007";"2262.939662";"89.97";"0";"0"
"09/08/2019 13:00";"12.256";"4951";"36.353";"626";"36";"142.403476";"118.659476";"2263.68";"90";"0";"117.919138"
"09/08/2019 14:00";"12.471";"4978";"35.971";"619";"36";"140.90709";"117.37809";"2263.68";"90";"0";"117.37809"
"09/08/2019 15:00";"14.112";"5176";"33.515";"577";"36";"131.286345";"109.398345";"2263.68";"90";"0";"109.398345"
"09/08/2019 16:00";"14.935";"5270";"28.922";"498";"35";"113.294455";"93.229455";"2263.68";"90";"0";"93.229455"
"09/08/2019 17:00";"15.669";"5353";"22.083";"379";"40";"86.504441";"62.173441";"2263.68";"90";"0";"62.173441"
"09/08/2019 18:00";"15.457";"5323";"13.35";"228";"47";"52.295172";"20.752172";"2263.68";"90";"0";"20.752172"
"09/08/2019 19:00";"12.003";"4919";"4.731";"80";"50";"18.532469";"-19.464531";"2244.215469";"89.23";"0";"0"
"09/08/2019 20:00";"7.319";"4247";"0.22";"4";"47";"0.861793";"-38.819207";"2205.396262";"87.68";"0";"0"
"09/08/2019 21:00";"7.198";"4227";"0";"0";"40";"0";"-32.802";"2172.594262";"86.38";"0";"0"
"09/08/2019 22:00";"7.081";"4208";"0";"0";"35";"0";"-27.919";"2144.675262";"85.27";"0";"0"
"09/08/2019 23:00";"5.734";"3962";"0";"0";"28";"0";"-22.266";"2122.409262";"84.38";"0";"0"
"10/08/2019 00:00";"6.498";"4108";"0";"0";"30";"0";"-23.502";"2098.907262";"83.45";"0";"0"
"10/08/2019 01:00";"8.442";"4425";"0";"0";"30";"0";"-21.558";"2077.349262";"82.59";"0";"0"
"10/08/2019 02:00";"9.38";"4564";"0";"0";"30";"0";"-20.62";"2056.729262";"81.77";"0";"0"
"10/08/2019 03:00";"9.391";"4566";"0";"0";"30";"0";"-20.609";"2036.120262";"80.95";"0";"0"
"10/08/2019 04:00";"10.256";"4688";"0";"0";"30";"0";"-19.744";"2016.376262";"80.17";"0";"0"
"10/08/2019 05:00";"10.644";"4741";"0";"0";"33";"0";"-22.356";"1994.020262";"79.28";"0";"0"
"10/08/2019 06:00";"12.502";"4982";"0";"0";"35";"0";"-22.498";"1971.522262";"78.38";"0";"0"
"10/08/2019 07:00";"12.379";"4967";"1.167";"20";"40";"4.571421";"-23.049579";"1948.472683";"77.47";"0";"0"
"10/08/2019 08:00";"12.388";"4968";"7.088";"120";"45";"27.765407";"-4.846593";"1943.62609";"77.28";"0";"0"
"10/08/2019 09:00";"13.672";"5124";"16.199";"278";"50";"63.455393";"27.127393";"1970.753483";"78.35";"0";"0"
"10/08/2019 10:00";"13.32";"5082";"24.275";"417";"45";"95.091034";"63.411034";"2034.164517";"80.87";"0";"0"
"10/08/2019 11:00";"11.418";"4844";"30.845";"531";"40";"120.82731";"92.24531";"2126.409828";"84.54";"0";"0"
"10/08/2019 12:00";"10.107";"4658";"34.787";"599";"35";"136.269076";"111.376076";"2237.785903";"88.97";"0";"0"
"10/08/2019 13:00";"10.191";"4679";"36.641";"631";"36";"143.531641";"117.722641";"2263.68";"90";"0";"91.828545"
"10/08/2019 14:00";"10.747";"4755";"35.639";"614";"36";"139.606566";"114.353566";"2263.68";"90";"0";"114.353566"
"10/08/2019 15:00";"10.777";"4759";"32.099";"553";"36";"125.739531";"100.516531";"2263.68";"90";"0";"100.516531"
"10/08/2019 16:00";"9.898";"4629";"27.517";"473";"35";"107.790731";"82.688731";"2263.68";"90";"0";"82.688731"
"10/08/2019 17:00";"8.409";"4416";"19.729";"339";"40";"77.283255";"45.692255";"2263.68";"90";"0";"45.692255"
"10/08/2019 18:00";"7.147";"4219";"12.497";"214";"47";"48.953766";"9.100766";"2263.68";"90";"0";"9.100766"
"10/08/2019 19:00";"5.874";"3997";"4.788";"81";"50";"18.755752";"-25.370248";"2238.309752";"88.99";"0";"0"
"10/08/2019 20:00";"4.504";"3723";"0.198";"3";"47";"0.775614";"-41.720386";"2196.589366";"87.33";"0";"0"
"10/08/2019 21:00";"4.166";"3657";"0";"0";"40";"0";"-35.834";"2160.755366";"85.91";"0";"0"
"10/08/2019 22:00";"4.503";"3720";"0";"0";"35";"0";"-30.497";"2130.258366";"84.7";"0";"0"
"10/08/2019 23:00";"4.992";"3829";"0";"0";"28";"0";"-23.008";"2107.250366";"83.78";"0";"0"
"11/08/2019 00:00";"3.775";"3570";"0";"0";"30";"0";"-26.225";"2081.025366";"82.74";"0";"0"
"11/08/2019 01:00";"4.737";"3777";"0";"0";"30";"0";"-25.263";"2055.762366";"81.73";"0";"0"
"11/08/2019 02:00";"6.372";"4086";"0";"0";"30";"0";"-23.628";"2032.134366";"80.79";"0";"0"
"11/08/2019 03:00";"6.794";"4155";"0";"0";"30";"0";"-23.206";"2008.928366";"79.87";"0";"0"
"11/08/2019 04:00";"6.51";"4110";"0";"0";"30";"0";"-23.49";"1985.438366";"78.94";"0";"0"
"11/08/2019 05:00";"5.555";"3938";"0";"0";"33";"0";"-27.445";"1957.993366";"77.85";"0";"0"
"11/08/2019 06:00";"3.69";"3550";"0";"0";"35";"0";"-31.31";"1926.683366";"76.6";"0";"0"
"11/08/2019 07:00";"2.273";"3178";"1.185";"20";"40";"4.641931";"-33.085069";"1893.598297";"75.29";"0";"0"
"11/08/2019 08:00";"5.759";"3967";"6.905";"118";"45";"27.048552";"-12.192448";"1881.405848";"74.8";"0";"0"
"11/08/2019 09:00";"17.574";"5548";"15.418";"264";"50";"60.396028";"27.970028";"1909.375876";"75.91";"0";"0"
"11/08/2019 10:00";"24.587";"6223";"22.812";"392";"45";"89.36011";"68.94711";"1978.322986";"78.65";"0";"0"
"11/08/2019 11:00";"24.191";"6185";"27.047";"465";"40";"105.949628";"90.140628";"2068.463614";"82.24";"0";"0"
"11/08/2019 12:00";"20.854";"5884";"29.428";"507";"35";"115.276579";"101.130579";"2169.594193";"86.26";"0";"0"
"11/08/2019 13:00";"13.852";"5146";"30.706";"529";"36";"120.282814";"98.134814";"2263.68";"90";"0";"4.049007"
"11/08/2019 14:00";"9.329";"4557";"29.806";"513";"36";"116.757297";"90.086297";"2263.68";"90";"0";"90.086297"
"11/08/2019 15:00";"6.697";"4134";"28.46";"490";"36";"111.48469";"82.18169";"2263.68";"90";"0";"82.18169"
"11/08/2019 16:00";"4.52";"3733";"24.999";"430";"35";"97.927117";"67.447117";"2263.68";"90";"0";"67.447117"
"11/08/2019 17:00";"7.017";"4197";"18.551";"319";"40";"72.668745";"39.685745";"2263.68";"90";"0";"39.685745"
"11/08/2019 18:00";"9.441";"4573";"10.408";"178";"47";"40.770648";"3.211648";"2263.68";"90";"0";"3.211648"
"11/08/2019 19:00";"10.713";"4750";"3.977";"68";"50";"15.578869";"-23.708131";"2239.971869";"89.06";"0";"0"
"11/08/2019 20:00";"10.083";"4655";"0.118";"2";"47";"0.462234";"-36.454766";"2203.517103";"87.61";"0";"0"
"11/08/2019 21:00";"10.396";"4707";"0";"0";"40";"0";"-29.604";"2173.913103";"86.43";"0";"0"
"11/08/2019 22:00";"9.919";"4632";"0";"0";"35";"0";"-25.081";"2148.832103";"85.43";"0";"0"
"11/08/2019 23:00";"10.381";"4705";"0";"0";"28";"0";"-17.619";"2131.213103";"84.73";"0";"0"
"12/08/2019 00:00";"13.046";"5040";"0";"0";"30";"0";"-16.954";"2114.259103";"84.06";"0";"0"
"12/08/2019 01:00";"14.012";"5164";"0";"0";"30";"0";"-15.988";"2098.271103";"83.42";"0";"0"
"12/08/2019 02:00";"13.61";"5117";"0";"0";"30";"0";"-16.39";"2081.881103";"82.77";"0";"0"
"12/08/2019 03:00";"13.383";"5090";"0";"0";"30";"0";"-16.617";"2065.264103";"82.11";"0";"0"
"12/08/2019 04:00";"12.752";"5013";"0";"0";"30";"0";"-17.248";"2048.016103";"81.43";"0";"0"
"12/08/2019 05:00";"12.068";"4927";"0";"0";"33";"0";"-20.932";"2027.084103";"80.59";"0";"0"
"12/08/2019 06:00";"11.492";"4854";"0";"0";"35";"0";"-23.508";"2003.576103";"79.66";"0";"0"
"12/08/2019 07:00";"10.688";"4747";"1.257";"22";"40";"4.923972";"-24.388028";"1979.188076";"78.69";"0";"0"
"12/08/2019 08:00";"11.272";"4825";"6.949";"119";"45";"27.22091";"-6.50709";"1972.680986";"78.43";"0";"0"
"12/08/2019 09:00";"17.547";"5545";"12.868";"221";"50";"50.407062";"17.954062";"1990.635048";"79.14";"0";"0"
"12/08/2019 10:00";"20.407";"5841";"16.594";"285";"45";"65.002703";"40.409703";"2031.044752";"80.75";"0";"0"
"12/08/2019 11:00";"20.006";"5793";"17.014";"292";"40";"66.647945";"46.653945";"2077.698697";"82.61";"0";"0"
"12/08/2019 12:00";"16.744";"5468";"21.443";"369";"35";"83.997407";"65.741407";"2143.440103";"85.22";"0";"0"
"12/08/2019 13:00";"16.745";"5469";"24.765";"426";"36";"97.010483";"77.755483";"2221.195586";"88.31";"0";"0"
"12/08/2019 14:00";"18.751";"5678";"24.915";"429";"36";"97.598069";"80.349069";"2263.68";"90";"0";"37.864655"
"12/08/2019 15:00";"21.163";"5913";"23.348";"402";"36";"91.459752";"76.622752";"2263.68";"90";"0";"76.622752"
"12/08/2019 16:00";"23.05";"6079";"20.705";"356";"35";"81.106483";"69.156483";"2263.68";"90";"0";"69.156483"
"12/08/2019 17:00";"24.528";"6218";"15.86";"272";"40";"62.127448";"46.655448";"2263.68";"90";"0";"46.655448"
"12/08/2019 18:00";"25.187";"6278";"9.388";"161";"47";"36.775062";"14.962062";"2263.68";"90";"0";"14.962062"
"12/08/2019 19:00";"23.424";"6122";"4.002";"68";"50";"15.6768";"-10.8992";"2252.7808";"89.57";"0";"0"
"12/08/2019 20:00";"20.154";"5816";"0.114";"2";"47";"0.446566";"-26.399434";"2226.381366";"88.52";"0";"0"
"12/08/2019 21:00";"20.761";"5875";"0";"0";"40";"0";"-19.239";"2207.142366";"87.75";"0";"0"
"12/08/2019 22:00";"22.653";"6046";"0";"0";"35";"0";"-12.347";"2194.795366";"87.26";"0";"0"
"12/08/2019 23:00";"24.073";"6173";"0";"0";"28";"0";"-3.927";"2190.868366";"87.11";"0";"0"
"13/08/2019 00:00";"24.529";"6220";"0";"0";"30";"0";"-5.471";"2185.397366";"86.89";"0";"0"
"13/08/2019 01:00";"22.83";"6068";"0";"0";"30";"0";"-7.17";"2178.227366";"86.6";"0";"0"
"13/08/2019 02:00";"20.698";"5869";"0";"0";"30";"0";"-9.302";"2168.925366";"86.23";"0";"0"
"13/08/2019 03:00";"18.842";"5687";"0";"0";"30";"0";"-11.158";"2157.767366";"85.79";"0";"0"
"13/08/2019 04:00";"17.055";"5503";"0";"0";"30";"0";"-12.945";"2144.822366";"85.27";"0";"0"
"13/08/2019 05:00";"15.459";"5326";"0";"0";"33";"0";"-17.541";"2127.281366";"84.58";"0";"0"
"13/08/2019 06:00";"14.822";"5258";"0";"0";"35";"0";"-20.178";"2107.103366";"83.77";"0";"0"
"13/08/2019 07:00";"14.735";"5248";"0.578";"10";"40";"2.264166";"-23.000834";"2084.102531";"82.86";"0";"0"
"13/08/2019 08:00";"15.434";"5318";"4.548";"78";"45";"17.815614";"-11.750386";"2072.352145";"82.39";"0";"0"
"13/08/2019 09:00";"16.413";"5434";"8.252";"142";"50";"32.325076";"-1.261924";"2071.090221";"82.34";"0";"0"
"13/08/2019 10:00";"17.699";"5561";"14.273";"245";"45";"55.910786";"28.609786";"2099.700007";"83.48";"0";"0"
"13/08/2019 11:00";"17.73";"5564";"25.426";"437";"40";"99.599779";"77.329779";"2177.029786";"86.55";"0";"0"
"13/08/2019 12:00";"16.544";"5444";"35.372";"609";"35";"138.560662";"120.104662";"2263.68";"90";"0";"33.454448"
"13/08/2019 13:00";"15.664";"5352";"38.37";"661";"36";"150.304552";"129.968552";"2263.68";"90";"0";"129.968552"
"13/08/2019 14:00";"16.075";"5398";"37.992";"654";"36";"148.823834";"128.898834";"2263.68";"90";"0";"128.898834"
"13/08/2019 15:00";"17.849";"5576";"34.143";"588";"36";"133.746372";"115.595372";"2263.68";"90";"0";"115.595372"
"13/08/2019 16:00";"19.259";"5729";"28.818";"496";"35";"112.887062";"97.146062";"2263.68";"90";"0";"97.146062"
"13/08/2019 17:00";"21.125";"5909";"20.246";"348";"40";"79.308469";"60.433469";"2263.68";"90";"0";"60.433469"
"13/08/2019 18:00";"21.311";"5927";"12.208";"209";"47";"47.821683";"22.132683";"2263.68";"90";"0";"22.132683"
"13/08/2019 19:00";"18.18";"5620";"4.57";"78";"50";"17.901793";"-13.918207";"2249.761793";"89.45";"0";"0"
"13/08/2019 20:00";"16.079";"5398";"0.132";"2";"47";"0.517076";"-30.403924";"2219.357869";"88.24";"0";"0"
"13/08/2019 21:00";"14.874";"5264";"0";"0";"40";"0";"-25.126";"2194.231869";"87.24";"0";"0"
"13/08/2019 22:00";"15.311";"5304";"0";"0";"35";"0";"-19.689";"2174.542869";"86.46";"0";"0"
"13/08/2019 23:00";"16.05";"5395";"0";"0";"28";"0";"-11.95";"2162.592869";"85.98";"0";"0"
"14/08/2019 00:00";"15.589";"5344";"0";"0";"30";"0";"-14.411";"2148.181869";"85.41";"0";"0"
"14/08/2019 01:00";"14.809";"5257";"0";"0";"30";"0";"-15.191";"2132.990869";"84.8";"0";"0"
"14/08/2019 02:00";"14.483";"5219";"0";"0";"30";"0";"-15.517";"2117.473869";"84.19";"0";"0"
"14/08/2019 03:00";"15.267";"5299";"0";"0";"30";"0";"-14.733";"2102.740869";"83.6";"0";"0"
"14/08/2019 04:00";"15.298";"5302";"0";"0";"30";"0";"-14.702";"2088.038869";"83.02";"0";"0"
"14/08/2019 05:00";"12.427";"4973";"0";"0";"33";"0";"-20.573";"2067.465869";"82.2";"0";"0"
"14/08/2019 06:00";"11.067";"4788";"0";"0";"35";"0";"-23.933";"2043.532869";"81.25";"0";"0"
"14/08/2019 07:00";"10.883";"4772";"0.962";"16";"40";"3.768386";"-25.348614";"2018.184255";"80.24";"0";"0"
"14/08/2019 08:00";"7.641";"4295";"6.415";"109";"45";"25.129103";"-12.229897";"2005.954359";"79.75";"0";"0"
"14/08/2019 09:00";"10.597";"4735";"15.051";"258";"50";"58.9584";"19.5554";"2025.509759";"80.53";"0";"0"
"14/08/2019 10:00";"11.357";"4836";"25.165";"433";"45";"98.577379";"64.934379";"2090.444138";"83.11";"0";"0"
"14/08/2019 11:00";"11.697";"4871";"32.339";"557";"40";"126.679669";"98.376669";"2188.820807";"87.02";"0";"0"
"14/08/2019 12:00";"12.583";"4992";"36.527";"629";"35";"143.085076";"120.668076";"2263.68";"90";"0";"45.808883"
"14/08/2019 13:00";"13.784";"5138";"37.46";"645";"36";"146.739862";"124.523862";"2263.68";"90";"0";"124.523862"
"14/08/2019 14:00";"15.006";"5275";"37.052";"638";"36";"145.141628";"124.147628";"2263.68";"90";"0";"124.147628"
"14/08/2019 15:00";"16.041";"5394";"33.895";"584";"36";"132.774897";"112.815897";"2263.68";"90";"0";"112.815897"
"14/08/2019 16:00";"16.077";"5398";"27.885";"480";"35";"109.232276";"90.309276";"2263.68";"90";"0";"90.309276"
"14/08/2019 17:00";"14.809";"5257";"22.531";"387";"40";"88.259366";"63.068366";"2263.68";"90";"0";"63.068366"
"14/08/2019 18:00";"13.284";"5069";"14.061";"241";"47";"55.080331";"21.364331";"2263.68";"90";"0";"21.364331"
"14/08/2019 19:00";"10.02";"4646";"4.72";"80";"50";"18.489379";"-21.490621";"2242.189379";"89.15";"0";"0"
"14/08/2019 20:00";"6.148";"4047";"0.062";"1";"47";"0.242869";"-40.609131";"2201.580248";"87.53";"0";"0"
"14/08/2019 21:00";"5.404";"3902";"0";"0";"40";"0";"-34.596";"2166.984248";"86.16";"0";"0"
"14/08/2019 22:00";"7.529";"4276";"0";"0";"35";"0";"-27.471";"2139.513248";"85.06";"0";"0"
"14/08/2019 23:00";"10.467";"4717";"0";"0";"28";"0";"-17.533";"2121.980248";"84.37";"0";"0"
"15/08/2019 00:00";"11.765";"4880";"0";"0";"30";"0";"-18.235";"2103.745248";"83.64";"0";"0"
"15/08/2019 01:00";"11.231";"4811";"0";"0";"30";"0";"-18.769";"2084.976248";"82.9";"0";"0"
"15/08/2019 02:00";"10.247";"4687";"0";"0";"30";"0";"-19.753";"2065.223248";"82.11";"0";"0"
"15/08/2019 03:00";"9.336";"4558";"0";"0";"30";"0";"-20.664";"2044.559248";"81.29";"0";"0"
"15/08/2019 04:00";"9.282";"4548";"0";"0";"30";"0";"-20.718";"2023.841248";"80.46";"0";"0"
"15/08/2019 05:00";"9.032";"4513";"0";"0";"33";"0";"-23.968";"1999.873248";"79.51";"0";"0"
"15/08/2019 06:00";"8.873";"4490";"0";"0";"35";"0";"-26.127";"1973.746248";"78.47";"0";"0"
"15/08/2019 07:00";"8.468";"4429";"1.025";"18";"40";"4.015172";"-27.516828";"1946.229421";"77.38";"0";"0"
"15/08/2019 08:00";"7.389";"4259";"6.118";"104";"45";"23.965683";"-13.645317";"1932.584103";"76.84";"0";"0"
"15/08/2019 09:00";"11.037";"4784";"14.891";"255";"50";"58.331641";"19.368641";"1951.952745";"77.61";"0";"0"
"15/08/2019 10:00";"14.86";"5262";"21.551";"370";"45";"84.420469";"54.280469";"2006.233214";"79.76";"0";"0"
"15/08/2019 11:00";"18.058";"5607";"27.958";"481";"40";"109.518234";"87.576234";"2093.809448";"83.25";"0";"0"
"15/08/2019 12:00";"19.378";"5740";"30.153";"519";"35";"118.116579";"102.494579";"2196.304028";"87.32";"0";"0"
"15/08/2019 13:00";"18.827";"5685";"29.218";"503";"36";"114.453959";"97.280959";"2263.68";"90";"0";"29.904986"
"15/08/2019 14:00";"18.141";"5616";"28.78";"495";"36";"112.738207";"94.879207";"2263.68";"90";"0";"94.879207"
"15/08/2019 15:00";"18.921";"5692";"26.437";"455";"36";"103.56011";"86.48111";"2263.68";"90";"0";"86.48111"
"15/08/2019 16:00";"19.975";"5790";"22.827";"393";"35";"89.418869";"74.393869";"2263.68";"90";"0";"74.393869"
"15/08/2019 17:00";"19.725";"5772";"18.512";"318";"40";"72.515972";"52.240972";"2263.68";"90";"0";"52.240972"
"15/08/2019 18:00";"18.766";"5679";"11.662";"200";"47";"45.682869";"17.448869";"2263.68";"90";"0";"17.448869"
"15/08/2019 19:00";"16.774";"5473";"4.374";"74";"50";"17.134014";"-16.091986";"2247.588014";"89.36";"0";"0"
"15/08/2019 20:00";"14.023";"5166";"0.068";"1";"47";"0.266372";"-32.710628";"2214.877386";"88.06";"0";"0"
"15/08/2019 21:00";"14.016";"5165";"0";"0";"40";"0";"-25.984";"2188.893386";"87.03";"0";"0"
"15/08/2019 22:00";"12.161";"4939";"0";"0";"35";"0";"-22.839";"2166.054386";"86.12";"0";"0"
"15/08/2019 23:00";"11.786";"4891";"0";"0";"28";"0";"-16.214";"2149.840386";"85.47";"0";"0"
"16/08/2019 00:00";"12.648";"5000";"0";"0";"30";"0";"-17.352";"2132.488386";"84.78";"0";"0"
"16/08/2019 01:00";"12.347";"4963";"0";"0";"30";"0";"-17.653";"2114.835386";"84.08";"0";"0"
"16/08/2019 02:00";"12.05";"4925";"0";"0";"30";"0";"-17.95";"2096.885386";"83.37";"0";"0"
"16/08/2019 03:00";"11.465";"4850";"0";"0";"30";"0";"-18.535";"2078.350386";"82.63";"0";"0"
"16/08/2019 04:00";"11.092";"4792";"0";"0";"30";"0";"-18.908";"2059.442386";"81.88";"0";"0"
"16/08/2019 05:00";"10.71";"4750";"0";"0";"33";"0";"-22.29";"2037.152386";"80.99";"0";"0"
"16/08/2019 06:00";"9.583";"4593";"0";"0";"35";"0";"-25.417";"2011.735386";"79.98";"0";"0"
